"","HbTrop","HbTemp"
"Zm00001d042331",0,0
"Zm00001d042333",0.750522630439145,0.105394146947879
"Zm00001d042335",0.463410240892203,0.244302144195192
"Zm00001d042337",0,0.2117932978905
"Zm00001d042338",0.0973069566019932,0.0624003225613555
"Zm00001d042340",0.0359697851909613,0.116618921288704
"Zm00001d042341",0.176949983660476,0.311339896858218
"Zm00001d042343",0,0.0480688627812399
"Zm00001d042344",0.319110434076968,0.384138852551979
"Zm00001d042347",0.0561500815724391,0.0925215482747186
"Zm00001d042349",0,0.347600620723488
"Zm00001d042350",0,0.36760247840599
"Zm00001d042355",0.458868317553742,0.679422594069411
"Zm00001d042357",0.438624587679525,0.559927110958811
"Zm00001d042359",0.558996252712717,0.278347923872217
"Zm00001d042361",0.446608459103036,0.280001410467139
"Zm00001d042363",0.0714319328104769,0.10332651803881
"Zm00001d042365",0.474174577347791,0.32550956965673
"Zm00001d042366",0.789409722939051,0.426775050559431
"Zm00001d042367",0.640470024226775,0.521292396070484
"Zm00001d042370",0.586719470927064,0.0724702694360126
"Zm00001d042372",0.89054668771464,0.794842303453223
"Zm00001d042373",0.18153947410247,0.412306106603918
"Zm00001d042386",0.253906992349586,0.558111835524577
"Zm00001d042388",0.229442218044826,0
"Zm00001d042393",0.0381509896000026,0.0730062445919282
"Zm00001d042394",0.00897182025120647,0.260993872014865
"Zm00001d042395",0.335036019675606,0.204632574597016
"Zm00001d042397",0.380610668529682,0.312071643654389
"Zm00001d042398",0,0.0586296283491545
"Zm00001d042400",0.849616193691299,0.870728607111289
"Zm00001d042410",0.596250634411875,0.822285540365994
"Zm00001d042416",0.344512512545493,0.295803742405313
"Zm00001d042420",0.528504104648021,0.869707977729739
"Zm00001d042421",0.41133523824989,0.631000616810226
"Zm00001d042425",0.603973661095719,0.247362288685481
"Zm00001d042427",0.370799067447356,0
"Zm00001d042432",0.552013280870424,0
"Zm00001d042433",0.66338185028254,0.609050229106979
"Zm00001d042435",0.336444476553668,0.244950228212761
"Zm00001d042436",0.18666987978396,0.251954873381965
"Zm00001d042437",0.144428673467094,0.0730253334023107
"Zm00001d042438",0.428768895282562,0.434637448207691
"Zm00001d042441",0.457209437219548,0.71739400825379
"Zm00001d042442",0.437578776806202,0.248745594838423
"Zm00001d042443",0.439436361610492,0.0801537063832346
"Zm00001d042444",0.404136151228907,0.393721958894086
"Zm00001d042449",0.0933077958382014,0
"Zm00001d042450",0.0569185377262768,0.521066238483313
"Zm00001d042451",0.0393043893473161,0
"Zm00001d042453",0,0.0999351366569742
"Zm00001d042454",0.528071425592252,0.616546825766217
"Zm00001d042455",0.0411467258174105,0.270045251071171
"Zm00001d042461",0,0
"Zm00001d042463",0.41565510735151,0.163703257578789
"Zm00001d042464",0.612351923253645,0.166632522923259
"Zm00001d042468",0.294851631499969,0.0509301208627984
"Zm00001d042469",0,0.271436841805355
"Zm00001d042470",0.594967292762652,0.697915822071813
"Zm00001d042474",0.55474243866585,0.262420459562421
"Zm00001d042475",0.434939033223506,0.294012170237619
"Zm00001d042476",0.588387925442288,0.721519409045107
"Zm00001d042478",0,0.306413181570393
"Zm00001d042479",0.215368629523651,0.486052995077653
"Zm00001d042480",0.635300830513831,0
"Zm00001d042481",0.563198484803376,0.461991602221079
"Zm00001d042482",0.445903648649692,0.441194276899465
"Zm00001d042487",0.0479585554426655,0.38163645379133
"Zm00001d042490",0.368250465878833,0.229733048897904
"Zm00001d042492",0.133705642296559,0.276153608128444
"Zm00001d042493",0.381710971250805,0.54055753457433
"Zm00001d042494",0.414051758653509,0.406103714125805
"Zm00001d042499",0.472206924554344,0.55592161213598
"Zm00001d042500",0.45207928033653,0.564445810290216
"Zm00001d042503",0.256176811408693,0.335589496355556
"Zm00001d042505",0,0.0222839441515222
"Zm00001d042506",0.249766788156111,0.0996402481123438
"Zm00001d042507",0.839387544388698,0.713467932109417
"Zm00001d042508",0.419548833368288,0
"Zm00001d042510",0.532656810834476,0.57434646081471
"Zm00001d042511",0.665242304510009,0.353151594609406
"Zm00001d042512",0.506763482904503,0.484602590716428
"Zm00001d042519",0.86792691520498,0.895424481730064
"Zm00001d042520",0.134087951457048,0.511680295047704
"Zm00001d042523",0,0.242496012067898
"Zm00001d042525",0.191016091909871,0.0453864202449774
"Zm00001d042526",0.696349977867937,0.577437960904994
"Zm00001d042527",0.111420040571493,0.468232691617318
"Zm00001d042528",0.443098452858563,0.36339158296469
"Zm00001d042530",0.730060399605015,0.434077415966079
"Zm00001d042533",0.735806771525376,0.222288844103411
"Zm00001d042534",0.412809552649602,0.214755723055607
"Zm00001d042535",0.363806566657786,0.261865059349272
"Zm00001d042536",0,0.383160663227817
"Zm00001d042540",0.494633255452704,0.245532782633241
"Zm00001d042541",0.605151192203341,0.704842772201356
"Zm00001d042543",0.683774926588965,0.234618340220985
"Zm00001d042551",0.12987693598489,0.438146521124125
"Zm00001d042553",0,0.57780845277636
"Zm00001d042555",0.414352004626457,0.774955265193655
"Zm00001d042567",0.00655629843820165,0.419551863376243
"Zm00001d042569",0.109256423051393,0.272849505523929
"Zm00001d042572",0.377383945846952,0.11739939867642
"Zm00001d042575",0.804608317685393,0.566645452831542
"Zm00001d042580",0.16177540123442,0.502985755824017
"Zm00001d042582",0.552793595968546,0.299026277752288
"Zm00001d042583",0.181537774143803,0.678796568582789
"Zm00001d042584",0.548841995554578,0.356408609698425
"Zm00001d042585",0,0.258884800538779
"Zm00001d042588",0.110794074770734,0.269622365972648
"Zm00001d042589",0.356064857867343,0.750788614751135
"Zm00001d042590",0.683847790498242,0.284061743945737
"Zm00001d042596",0,0.140071401665099
"Zm00001d042598",0.683949064644579,0.580198781374969
"Zm00001d042599",0,0.147762354636368
"Zm00001d042600",0.237951716165995,0.55296723994662
"Zm00001d042601",0.738985875294704,0.663913878715534
"Zm00001d042603",0,0.606390280873432
"Zm00001d042608",0.207957195429531,0.251803195953189
"Zm00001d042609",0.368265171040479,0.564559112746707
"Zm00001d042613",0,0.0505770734537424
"Zm00001d042615",0.325943358214932,0
"Zm00001d042618",0.272376691639118,0.495855642474044
"Zm00001d042619",0.1145881157019,0.294517071140297
"Zm00001d042620",0.779930825559983,0.706984875325648
"Zm00001d042621",0.242244050864234,0.508600311783032
"Zm00001d042624",0.0317483529456611,0.438176279412133
"Zm00001d042625",0.573894634529723,0.603708243959213
"Zm00001d042626",0.660562586374748,0.694552490121015
"Zm00001d042627",0.54843384838724,0.428795546773199
"Zm00001d042632",0.538420410327321,0.884749979563211
"Zm00001d042634",0.559610424201509,0.467824640953719
"Zm00001d042636",0.231997764949539,0.246652936466168
"Zm00001d042637",0.780985011402529,0.408481829620759
"Zm00001d042639",0.452171706461383,0.592172998342417
"Zm00001d042641",0.53928715216092,0.153268826701007
"Zm00001d042642",0.453300509549608,0.830616730433329
"Zm00001d042643",0.395991616921189,0.614856751297986
"Zm00001d042646",0.911909435055242,0.181446040485619
"Zm00001d042653",0.303477853641446,0.0999299466200176
"Zm00001d042654",0.725641343318904,0.767795223884918
"Zm00001d042655",0.675005523682159,0.881232903778083
"Zm00001d042658",0.543987322705662,0.414225128533097
"Zm00001d042660",0.173414395297129,0.327447323838853
"Zm00001d042661",0,0
"Zm00001d042662",0,0.492375577976126
"Zm00001d042663",0.36315503178832,0.654362496561593
"Zm00001d042664",0,0.15685396291131
"Zm00001d042665",0.592180248357704,0.0243739298302901
"Zm00001d042667",0.153388368821598,0.524012364117358
"Zm00001d042669",0,0.30450023959893
"Zm00001d042670",0.674180934384248,0
"Zm00001d042673",0.709589779454494,0.660953071690502
"Zm00001d042676",0.0201968670110754,0.305867968440272
"Zm00001d042684",0.209431861387436,0.725781100369328
"Zm00001d042685",0.77934851973638,0.215267210680173
"Zm00001d042686",0.12650351808,0.283190244452369
"Zm00001d042690",0.319509030432476,0.339338036846632
"Zm00001d042694",0.489901358112665,0.310386961514888
"Zm00001d042695",0.695296207172309,0.185511098653705
"Zm00001d042699",0.48311666952921,0.599362547006227
"Zm00001d042706",0,0.135118935144571
"Zm00001d042708",0.326194993850987,0.545232175397468
"Zm00001d042709",0.480087728336767,0.567024760637811
"Zm00001d042712",0.540666056264106,0.23533729377313
"Zm00001d042713",0.312692865830446,0
"Zm00001d042714",0.889991721455514,0.800145779293663
"Zm00001d042718",0.72417595836065,0.702617940962058
"Zm00001d042719",0,0.0605753904050716
"Zm00001d042720",0.400612215869988,0.271265348247853
"Zm00001d042721",0,0.335718575492345
"Zm00001d042722",0,0.158743809489524
"Zm00001d042723",0.333502946664739,0.426434720654996
"Zm00001d042724",0.227825659257892,0.20841098307921
"Zm00001d042725",0,0.0336299066501415
"Zm00001d042726",0.214485861872156,0.281116862967651
"Zm00001d042729",0.339004073603988,0.200104077699616
"Zm00001d042730",0.400633788769057,0.191513082523526
"Zm00001d042731",0.578758786886436,0.6714117771389
"Zm00001d042740",0.459847531319594,0.482857266359072
"Zm00001d042746",0.357334355047246,0.593104647918962
"Zm00001d042747",0.0568924591062632,0.38623930758136
"Zm00001d042749",0.173853570142444,0.0358405254235435
"Zm00001d042752",0.350017621215269,0.400997885756999
"Zm00001d042755",0.576488519808557,0.767164670544565
"Zm00001d042760",0.101476017695341,0.454257719252114
"Zm00001d042761",0.259062584619424,0.417806727125105
"Zm00001d042762",0.497028459405826,0.673571686434534
"Zm00001d042764",0.141215557327025,0.386566190213769
"Zm00001d042765",0.544495315742354,0.221398682203489
"Zm00001d042767",0.495129613170199,0.234202420325753
"Zm00001d042768",0.797381623597622,0.529647277206502
"Zm00001d042772",0,0.139901782710157
"Zm00001d042774",0.0606291802509799,0.118961935307323
"Zm00001d042777",0.167784445218351,0.475261024368019
"Zm00001d042778",0.440554593872971,0.305725924385243
"Zm00001d042781",0.348813024891067,0.713008636185277
"Zm00001d042786",0.489965044222239,0.462191974203446
"Zm00001d042787",0.45283594075377,0.342400542963501
"Zm00001d042792",0.0974302115877163,0
"Zm00001d042793",0,0.0680666094500912
"Zm00001d042794",0.477876538260716,0.570729640504022
"Zm00001d042796",0.470735201068206,0.784191285802113
"Zm00001d042799",0.733545863055525,0.948949124174136
"Zm00001d042800",0.659220153459469,0.626220549325417
"Zm00001d042801",0.221441959059845,0.26174272611236
"Zm00001d042802",0.170484808908208,0.362325682284617
"Zm00001d042804",0.122608128470522,0
"Zm00001d042807",0,0.281500619246408
"Zm00001d042808",0.187166714410576,0.371626075124266
"Zm00001d042809",0.173985970799469,0.274195498627449
"Zm00001d042811",0.0191138561691931,0.0188714349950531
"Zm00001d042812",0.204529898741591,0.381678776613315
"Zm00001d042813",0.0257529294087289,0.21329143432758
"Zm00001d042814",0.038952923215355,0.289189337886888
"Zm00001d042820",0.130257576141759,0.498337228761935
"Zm00001d042821",0.254429587409855,0.272446259776088
"Zm00001d042826",0.0856515012883181,0.0598018163234649
"Zm00001d042830",0.212619994022081,0.265947406216511
"Zm00001d042833",0.340546894612256,0.390049274571324
"Zm00001d042837",0.302054513820854,0.379097597873964
"Zm00001d042841",0.446086183689847,0.433855311059529
"Zm00001d042842",0.48295750665137,0.471481155491857
"Zm00001d042843",0.242674146891215,0.379448020148136
"Zm00001d042845",0.274357905035684,0.487041794974412
"Zm00001d042846",0.782465771659558,0.298736880781234
"Zm00001d042848",0.68681446077999,0.180875377836551
"Zm00001d042850",0.666872028313214,0.21727992072778
"Zm00001d042851",0,0.0269859530328464
"Zm00001d042853",0.222179524288797,0.467521173254038
"Zm00001d042857",0.610626436874386,0.844180499790273
"Zm00001d042861",0,0.293965431741709
"Zm00001d042862",0.391660590749319,0.392727223659329
"Zm00001d042864",0.545038427854462,0.464961532759435
"Zm00001d042868",0.774173033574102,0.524534043961123
"Zm00001d042869",0.0141779087647015,0.436662620889493
"Zm00001d042872",0.339903417067348,0.149162736310523
"Zm00001d042874",0.40919972573626,0.675306821510505
"Zm00001d042875",0,0.143138623900687
"Zm00001d042879",0,0.489201238715247
"Zm00001d042883",0.436933424331917,0.609704042575289
"Zm00001d042884",0,0.193969070668614
"Zm00001d042885",0.376606102222988,0.470574610384575
"Zm00001d042886",0.0619507176009249,0.109703055889331
"Zm00001d042887",0,0
"Zm00001d042899",0.819441048715787,0.36892062248867
"Zm00001d042901",0.327104479496582,0.561308390978999
"Zm00001d042902",0,0.457854274800711
"Zm00001d042906",0.587226766752226,0.295750726718554
"Zm00001d042907",0.128074084636214,0.402548468376706
"Zm00001d042908",0.556474157419748,0.403304903389515
"Zm00001d042909",0.0279568024244031,0
"Zm00001d042910",0.474579172538721,0.618885161584913
"Zm00001d042916",0,0
"Zm00001d042918",0.323141027316867,0.0876505262704707
"Zm00001d042921",0.275909642554584,0.274692746490959
"Zm00001d042922",0,0.248773173083165
"Zm00001d042923",0,0
"Zm00001d042924",0,0.18307505006785
"Zm00001d042926",0.528993353581152,0.737427788072538
"Zm00001d042929",0.122057622526324,0.284168429245728
"Zm00001d042930",0,0.261797132709328
"Zm00001d042935",0.249053026430059,0.453916568289381
"Zm00001d042936",0,0.146865804807813
"Zm00001d042938",0.129334232650496,0.427829182634611
"Zm00001d042939",0.231576516309941,0.417526482978306
"Zm00001d042943",0,0.0167268362190818
"Zm00001d042944",0.271294674222629,0.182990396030873
"Zm00001d042948",0.11846454323634,0.0566637475098766
"Zm00001d042949",0.304118145541984,0.344599808211269
"Zm00001d042950",0.0777931055276392,0.0525878059954449
"Zm00001d042954",0.294266892045865,0.818345348993348
"Zm00001d042958",0.279856965926341,0.188936318366125
"Zm00001d042960",0.599723036442919,0.470323689112641
"Zm00001d042961",0.0977900291426233,0.50799679814909
"Zm00001d042962",0.308512034000671,0.119985899243156
"Zm00001d042963",0.1593247280867,0.24971787850962
"Zm00001d042965",0.359381174675756,0.427970854575051
"Zm00001d042966",0,0.231156529778344
"Zm00001d042968",0.471172789111472,0.588348957884056
"Zm00001d042972",0.376736390110839,0.252901246848922
"Zm00001d042973",0.33667838154357,0.331320689814854
"Zm00001d042974",0.304687078053889,0.622844100511178
"Zm00001d042975",0,0.0907198437403739
"Zm00001d042976",0.253266087618326,0.0650196137633711
"Zm00001d042977",0.0726092490951839,0.393779973601462
"Zm00001d042979",0.228676205036845,0.152748175122122
"Zm00001d042985",0.472351283319631,0.313377828654965
"Zm00001d042993",0.37545307248891,0.35927438083642
"Zm00001d042996",0.278179697924634,0.366356717248529
"Zm00001d042997",0.13497678069023,0.275004559865632
"Zm00001d042998",0.140237047317019,0.404497422440271
"Zm00001d043006",0.458242411579483,0.270245582995285
"Zm00001d043011",0.240253348724511,0.192055970235289
"Zm00001d043012",0,0.0733986705334926
"Zm00001d043015",0.272345497796614,0.236863517813071
"Zm00001d043018",0,0.755995106662568
"Zm00001d043019",0.45298193725255,0.41545452442383
"Zm00001d043022",0.311783070387302,0.614941009763926
"Zm00001d043023",0.336050341080145,0.492314184485435
"Zm00001d043024",0.261788446523463,0.181505299352312
"Zm00001d043025",0,0
"Zm00001d043026",0.88368404209172,0.875169936837129
"Zm00001d043029",0.210952907404791,0.372237745413641
"Zm00001d043036",0.628092521559977,0.278938502970174
"Zm00001d043038",0,0.123499312092128
"Zm00001d043043",0,0.170817428725105
"Zm00001d043047",0.0599795500035497,0.0812387066074291
"Zm00001d043048",0.727872867163679,0.810014999747517
"Zm00001d043050",0,0.021388142506297
"Zm00001d043052",0.534977549919671,0.572028674202862
"Zm00001d043056",0,0
"Zm00001d043058",0.127056453121386,0.504629057200968
"Zm00001d043059",0.635022664594127,0.212584108622142
"Zm00001d043067",0.688698741016218,0.163057130077911
"Zm00001d043069",0,0
"Zm00001d043070",0.0203306831630788,0.178965260522114
"Zm00001d043074",0.806769521752933,0.489926010882737
"Zm00001d043075",0,0.0425991064991082
"Zm00001d043076",0,0.124911048689213
"Zm00001d043080",0.335880837571374,0.277748716728697
"Zm00001d043082",0,0.46330004544717
"Zm00001d043083",0.449230230934357,0.445810633909145
"Zm00001d043086",0.238568680480652,0.719166823678332
"Zm00001d043087",0.210145162856382,0.310225665875631
"Zm00001d043088",0.24808925383452,0.66707840126137
"Zm00001d043091",0.0759182350794371,0.325030802154374
"Zm00001d043093",0,0
"Zm00001d043094",0,0.0482518392917303
"Zm00001d043095",0.753494982476623,0.667127883366634
"Zm00001d043096",0.363465880247477,0.377261758663628
"Zm00001d043097",0,0
"Zm00001d043098",0,0.0848798574392905
"Zm00001d043102",0.34453356661599,0.155803172919798
"Zm00001d043104",0,0.399904263250251
"Zm00001d043108",0.486638096476922,0.116201570612824
"Zm00001d043109",0.212278063892278,0.317208032587926
"Zm00001d043110",0.372277034204097,0.62821078685531
"Zm00001d043112",0.0337381116892438,0.291396654825863
"Zm00001d043113",0.40067418089115,0.450805834902961
"Zm00001d043115",0.82001917053928,0.934583003752163
"Zm00001d043117",0,0.78708069800592
"Zm00001d043118",0.267764172123216,0.0186333549382508
"Zm00001d043119",0.324159271505682,0.228787666658083
"Zm00001d043121",0,0.0294467091736645
"Zm00001d043125",0.314705198809718,0.387890831489809
"Zm00001d043126",0.568428944783849,0.29154751978126
"Zm00001d043129",0,0
"Zm00001d043131",0.239977241263117,0.313307081218707
"Zm00001d043134",0.45581581593627,0.654405936417974
"Zm00001d043135",0.228437751822886,0.254082287643992
"Zm00001d043136",0,0.174575842604958
"Zm00001d043137",0.761249452595908,0.565628219499761
"Zm00001d043144",0.916267459963698,0.68127886523954
"Zm00001d043145",0,0.340814605287982
"Zm00001d043146",0.178905368301675,0.157058386534305
"Zm00001d043147",0.185648527794386,0.364261990301953
"Zm00001d043149",0.23306070512386,0.706907293257272
"Zm00001d043152",0.807816150965778,0.646439916542944
"Zm00001d043153",0.576760228869415,0.32548977580935
"Zm00001d043155",0.410288895508065,0
"Zm00001d043156",0.266655471767424,0.476838651303899
"Zm00001d043157",0.227004777591328,0.666156181813471
"Zm00001d043158",0.245569555253916,0.504246669641739
"Zm00001d043160",0.897520613425271,0.745366793722681
"Zm00001d043164",0,0.385862696349433
"Zm00001d043165",0.725933530233806,0.433353121769231
"Zm00001d043166",0.263665708116279,0.341969015646156
"Zm00001d043168",0.456140172451576,0.653915233582006
"Zm00001d043170",0.226552187928292,0.331973859243819
"Zm00001d043171",0.171833415773558,0.0630836886853274
"Zm00001d043174",0.534707231581451,0.630969357557844
"Zm00001d043175",0.719849953519608,0.665707452425361
"Zm00001d043178",0,0.363933028340332
"Zm00001d043179",0.0612752930009185,0.168775472331154
"Zm00001d043181",0.553818246075903,0.176534524059288
"Zm00001d043182",0.161620021779878,0.252429210592289
"Zm00001d043183",0.649274168790736,0.833513141013107
"Zm00001d043185",0,0.17261082893944
"Zm00001d043187",0.705344590826314,0.351498787336204
"Zm00001d043188",0.832247123576131,0.602991205340935
"Zm00001d043193",0.732340615851909,0.660823740631699
"Zm00001d043195",0.346068006261151,0.44185245841957
"Zm00001d043196",0.532167478894319,0.104380971995665
"Zm00001d043199",0.241858917127739,0.382301558200184
"Zm00001d043200",0,0.407839701997782
"Zm00001d043201",0.37384298836999,0.477268043064441
"Zm00001d043202",0.785049713998971,0.571515346806035
"Zm00001d043205",0.0461428539550816,0.196996521323305
"Zm00001d043206",0.705005008509476,0.777044024072934
"Zm00001d043207",0.602165352250404,0.582978113810339
"Zm00001d043215",0,0.804857371890942
"Zm00001d043217",0.436187840774596,0.621207953007099
"Zm00001d043218",0.248951517567472,0.458295377131341
"Zm00001d043220",0,0
"Zm00001d043221",0,0.215424704354556
"Zm00001d043223",0,0.385489591792333
"Zm00001d043224",0,0.183357808385488
"Zm00001d043225",0.199465339925847,0
"Zm00001d043226",0.417978194552092,0.454009647381982
"Zm00001d043228",0.141920432871979,0.499651660468248
"Zm00001d043229",0.500219532012051,0.346168120326316
"Zm00001d043230",0.868092586113397,0.858607380917618
"Zm00001d043232",0.494741035064664,0.082311853722777
"Zm00001d043233",0.506490397891058,0.323565418923989
"Zm00001d043238",0.0646761463454355,0.17618929377006
"Zm00001d043239",0.375901912849169,0.346353522671892
"Zm00001d043240",0.409967776266048,0.53151042922283
"Zm00001d043242",0.279938665836647,0.522244319996205
"Zm00001d043247",0.582582439871001,0.585677186850794
"Zm00001d043248",0.102577248230289,0.402895366561329
"Zm00001d043249",0.756680098813517,0.843170637782494
"Zm00001d043252",0.358162051347121,0.470790905771641
"Zm00001d043253",0.469970586796082,0.109394033557129
"Zm00001d043256",0.360138562814762,0.425417673870793
"Zm00001d043259",0,0.715851154936803
"Zm00001d043261",0,0.662254650917064
"Zm00001d043267",0.104791679761466,0.456762400966225
"Zm00001d043269",0.461011274847283,0.606084008073782
"Zm00001d043270",0.244135683552314,0.539436542201772
"Zm00001d043272",0.0177347606337137,0.384709991892289
"Zm00001d043273",0.202881330822114,0.302870516366222
"Zm00001d043274",0.483899543166921,0.624021428457007
"Zm00001d043275",0.12223643640525,0.10421920802431
"Zm00001d043276",0.202102654601045,0
"Zm00001d043277",0.18110689609004,0.0972009830553191
"Zm00001d043280",0.670489650065941,0.689141315056236
"Zm00001d043283",0.245660310454735,0.206931979248943
"Zm00001d043284",0.291332804801001,0.413834734086121
"Zm00001d043286",0.00230705624526752,0.395578689903081
"Zm00001d043287",0.599236441543671,0.833720379922787
"Zm00001d043288",0,0
"Zm00001d043289",0.301279690214233,0.115965382487733
"Zm00001d043290",0.301169433546912,0.114421536731479
"Zm00001d043291",0.127300561534696,0.758218485410142
"Zm00001d043292",0,0.235235883687247
"Zm00001d043294",0.0431303308179668,0
"Zm00001d043295",0.118351791603448,0.24161842443439
"Zm00001d043296",0,0.121836159647741
"Zm00001d043299",0.154882641566186,0.365689331654385
"Zm00001d043301",0.0475204693155136,0.391190983717975
"Zm00001d043303",0.0763490880184531,0
"Zm00001d043305",0,0
"Zm00001d043307",0,0
"Zm00001d043309",0.165689427324691,0.360274547906849
"Zm00001d043312",0.0233523674760034,0
"Zm00001d043314",0.270586353721273,0.320870156418887
"Zm00001d043317",0,0.222728183502024
"Zm00001d043318",0.350343742171719,0.119069616655502
"Zm00001d043320",0.327054936455638,0.200187129170055
"Zm00001d043324",0.425429414009417,0.171655781121616
"Zm00001d043325",0.455470655197002,0.441584172999824
"Zm00001d043327",0.426785772577161,0.844340965082207
"Zm00001d043328",0.227930330127289,0.0904170562843599
"Zm00001d043329",0.265474771240159,0.1952082977002
"Zm00001d043330",0.486510456533742,0
"Zm00001d043335",0.191349096322432,0.570614736061334
"Zm00001d043336",0.855028324196608,0.284577277838709
"Zm00001d043337",0,0.0658998617720673
"Zm00001d043338",0.00763111069906108,0.160751960910056
"Zm00001d043339",0.444382975290454,0.437001193111244
"Zm00001d043344",0,0.00137510412557213
"Zm00001d043347",0,0
"Zm00001d043350",0,0
"Zm00001d043352",0.077283582402154,0.590445477119992
"Zm00001d043356",0.285968306853557,0.581079400209524
"Zm00001d043358",0,0.306787515803731
"Zm00001d043361",0.380279458905703,0.298766474381813
"Zm00001d043365",0,0
"Zm00001d043367",0.608667254844635,0.722348129936125
"Zm00001d043370",0,0.239780975693398
"Zm00001d043371",0.340261194589111,0.383080688637646
"Zm00001d043376",0.517790015341511,0.0660043814761356
"Zm00001d043382",0,0.0449455060745331
"Zm00001d043386",0.25452785092793,0.288333499066061
"Zm00001d043387",0.866455612184393,0.892430726591327
"Zm00001d043389",0.021205177226046,0.00869633934498722
"Zm00001d043390",0.513408589152298,0.350294600686616
"Zm00001d043391",0.451595045812894,0.547370915414255
"Zm00001d043392",0.198690671010911,0.47753340825308
"Zm00001d043395",0.534640628352645,0.00130155771705613
"Zm00001d043399",0.0923894887286725,0.224511175884242
"Zm00001d043400",0.738040510248802,0.837264737254136
"Zm00001d043401",0.397864340474531,0.0886229269158741
"Zm00001d043404",0.0468068731475451,0.247667922200136
"Zm00001d043406",0.350422396112586,0.390606514844275
"Zm00001d043407",0.734082553003414,0.587564401802576
"Zm00001d043410",0,0.359259925601259
"Zm00001d043411",0.198413819479767,0.524996342161386
"Zm00001d043413",0.661855004777307,0.333721262810805
"Zm00001d043414",0.401897519945285,0.400664547794494
"Zm00001d043418",0.232011338306882,0.463619706569007
"Zm00001d043420",0.436795226458439,0.169787089511825
"Zm00001d043422",0.646892512049668,0.367274465742296
"Zm00001d043425",0.823241650170857,0.651895915152714
"Zm00001d043428",0.674630038570714,0.0632697618850754
"Zm00001d043429",0.674456841058931,0.170194780481286
"Zm00001d043430",0.579082005487268,0.525548654697601
"Zm00001d043431",0.159911280273817,0.643588670129407
"Zm00001d043432",0.312091124630366,0.630340386957134
"Zm00001d043434",0,0
"Zm00001d043439",0.486084356846767,0.624132654725231
"Zm00001d043441",0.598941213649117,0.32938745959919
"Zm00001d043442",0.206721273811071,0.370916160346564
"Zm00001d043443",0,0.146672729726696
"Zm00001d043444",0.397147283881358,0.286835993860694
"Zm00001d043445",0.41323243794512,0.764014530338552
"Zm00001d043449",0.712873483951007,0.74921072617614
"Zm00001d043450",0,0.12864320183261
"Zm00001d043451",0.0761870426551024,0.143677765344529
"Zm00001d043452",0,0
"Zm00001d043454",0.577214582714754,0.251641549759883
"Zm00001d043459",0.256257523775223,0.316831237084241
"Zm00001d043462",0,0.0520149256168923
"Zm00001d043465",0.290634814286275,0.267388637452743
"Zm00001d043468",0.563477935569657,0.525381728900626
"Zm00001d043469",0.224096529753592,0.435942692369219
"Zm00001d043473",0,0
"Zm00001d043474",0.328656602950244,0.233206081009588
"Zm00001d043477",0.591896239786298,0
"Zm00001d043478",0.440536438272968,0.25474956872062
"Zm00001d043479",0,0.479196145539322
"Zm00001d043480",0.47195356049609,0.07779096804044
"Zm00001d043483",0,0.535957884904777
"Zm00001d043489",0,0.34189723113991
"Zm00001d043490",0.672918847653296,0.541844824423618
"Zm00001d043491",0,0.046435993833824
"Zm00001d043492",0.583316339822602,0.726435191743639
"Zm00001d043494",0.447218985761996,0
"Zm00001d043497",0,0.218342588702211
"Zm00001d043500",0.832577980934487,0.5045986420585
"Zm00001d043502",0.423169867911127,0.0193608535738141
"Zm00001d043504",0.246735071118972,0.447534648990745
"Zm00001d043508",0.15957181982655,0.678976847385953
"Zm00001d043510",0.549196049716601,0.442413888254733
"Zm00001d043511",0.598102652078454,0.564266590245776
"Zm00001d043512",0,0.0794962160501468
"Zm00001d043514",0,0
"Zm00001d043515",0.364387690772305,0.670763032909443
"Zm00001d043516",0.443143294615688,0.577179523111564
"Zm00001d043517",0.199655497921197,0.843345115372524
"Zm00001d043519",0.303080906049493,0.454528676847014
"Zm00001d043520",0.489143173660064,0.279430053557601
"Zm00001d043523",0.66248573053834,0.221278252596371
"Zm00001d043524",0.00688816302583874,0.457403313929607
"Zm00001d043525",0.139844176928635,0.18891825998398
"Zm00001d043526",0.449607654134784,0.615881183492701
"Zm00001d043527",0.566451308533687,0.416764590489692
"Zm00001d043528",0.228813641513168,0.509115791258396
"Zm00001d043534",0.22603043754056,0.324742053774709
"Zm00001d043535",0,0
"Zm00001d043539",0.635164214705725,0.332754465825669
"Zm00001d043543",0.431566973395463,0.286127227558098
"Zm00001d043547",0.427967260599169,0.405437485667377
"Zm00001d043548",0.573609518044991,0.741317137762899
"Zm00001d043549",0.522927306385103,0.427867453193495
"Zm00001d043551",0.520842388080833,0.404007673990581
"Zm00001d043552",0.379702099402464,0.214178027579681
"Zm00001d043555",0.122741502622053,0.481021737763256
"Zm00001d043556",0.458543966771056,0
"Zm00001d043558",0.202136514754897,0.143287019150171
"Zm00001d043560",0.814106831231909,0.686566238689946
"Zm00001d043562",0.392160698841816,0.188682621970262
"Zm00001d043563",0,0.20516009075606
"Zm00001d043564",0.411363323943243,0.55717177448344
"Zm00001d043565",0,0.033359482917332
"Zm00001d043566",0.45171549136885,0.445901239733807
"Zm00001d043569",0.096462263118586,0.288425787646624
"Zm00001d043573",0.413172811361827,0.522246246955107
"Zm00001d043578",0.352722779982663,0.389063008270612
